TSA_ID,TSA_Name,Date,DailyCount_patients,DailyDelta_patients,DailyCount_beds,DailyDelta_beds,LastUpdateDate
N,Bryan/College Station,2020-07-12,58,0,172,18,2020-09-20
N,Bryan/College Station,2020-07-13,54,-4,192,20,2020-09-20
N,Bryan/College Station,2020-07-14,62,8,160,-32,2020-09-20
N,Bryan/College Station,2020-07-15,70,8,128,-32,2020-09-20
N,Bryan/College Station,2020-07-16,70,0,125,-3,2020-09-20
N,Bryan/College Station,2020-07-17,68,-2,145,20,2020-09-20
N,Bryan/College Station,2020-07-18,73,5,131,-14,2020-09-20
N,Bryan/College Station,2020-07-19,74,1,160,29,2020-09-20
N,Bryan/College Station,2020-07-20,73,-1,178,18,2020-09-20
N,Bryan/College Station,2020-07-21,66,-7,169,-9,2020-09-20
N,Bryan/College Station,2020-07-22,71,5,146,-23,2020-09-20
N,Bryan/College Station,2020-07-23,64,-7,154,8,2020-09-20
N,Bryan/College Station,2020-07-24,60,-4,162,8,2020-09-20
N,Bryan/College Station,2020-07-25,60,0,184,22,2020-09-20
N,Bryan/College Station,2020-07-26,67,7,123,-61,2020-09-20
N,Bryan/College Station,2020-07-27,59,-8,108,-15,2020-09-20
N,Bryan/College Station,2020-07-28,62,3,129,21,2020-09-20
N,Bryan/College Station,2020-07-29,69,7,103,-26,2020-09-20
N,Bryan/College Station,2020-07-30,70,1,110,7,2020-09-20
N,Bryan/College Station,2020-07-31,68,-2,111,1,2020-09-20
N,Bryan/College Station,2020-08-01,70,2,117,6,2020-09-20
N,Bryan/College Station,2020-08-02,68,-2,117,0,2020-09-20
N,Bryan/College Station,2020-08-03,67,-1,127,10,2020-09-20
N,Bryan/College Station,2020-08-04,73,6,125,-2,2020-09-20
N,Bryan/College Station,2020-08-05,62,-11,122,-3,2020-09-20
N,Bryan/College Station,2020-08-06,57,-5,101,-21,2020-09-20
N,Bryan/College Station,2020-08-07,48,-9,135,34,2020-09-20
N,Bryan/College Station,2020-08-09,41,-7,169,15,2020-09-20
N,Bryan/College Station,2020-08-10,40,-1,181,12,2020-09-20
N,Bryan/College Station,2020-08-11,48,8,163,-18,2020-09-20
N,Bryan/College Station,2020-08-12,46,-2,134,-29,2020-09-20
N,Bryan/College Station,2020-08-13,43,-3,119,-15,2020-09-20
N,Bryan/College Station,2020-08-14,39,-4,144,25,2020-09-20
N,Bryan/College Station,2020-08-15,37,-2,142,-2,2020-09-20
N,Bryan/College Station,2020-08-17,38,1,185,43,2020-09-20
N,Bryan/College Station,2020-08-18,35,-3,114,-71,2020-09-20
N,Bryan/College Station,2020-08-19,35,0,100,-14,2020-09-20
N,Bryan/College Station,2020-08-20,22,-13,129,29,2020-09-20
N,Bryan/College Station,2020-08-21,17,-5,153,24,2020-09-20
N,Bryan/College Station,2020-08-22,13,-4,170,17,2020-09-20
N,Bryan/College Station,2020-08-23,13,0,188,18,2020-09-20
N,Bryan/College Station,2020-08-24,16,3,218,30,2020-09-20
N,Bryan/College Station,2020-08-25,17,1,145,-73,2020-09-20
N,Bryan/College Station,2020-08-26,20,3,134,-11,2020-09-20
N,Bryan/College Station,2020-08-27,20,0,106,-28,2020-09-20
N,Bryan/College Station,2020-08-28,20,0,122,16,2020-09-20
N,Bryan/College Station,2020-08-29,23,3,140,18,2020-09-20
N,Bryan/College Station,2020-08-30,24,1,134,-6,2020-09-20
N,Bryan/College Station,2020-08-31,22,-2,138,4,2020-09-20
N,Bryan/College Station,2020-09-01,20,-2,167,29,2020-09-20
N,Bryan/College Station,2020-09-02,22,2,139,-28,2020-09-20
N,Bryan/College Station,2020-09-03,20,-2,152,13,2020-09-20
N,Bryan/College Station,2020-09-04,26,6,167,15,2020-09-20
N,Bryan/College Station,2020-09-05,24,-2,152,-15,2020-09-20
N,Bryan/College Station,2020-09-06,23,-1,207,55,2020-09-20
N,Bryan/College Station,2020-09-07,23,0,195,-12,2020-09-20
N,Bryan/College Station,2020-09-08,28,5,208,13,2020-09-20
N,Bryan/College Station,2020-09-09,22,-6,179,-29,2020-09-20
N,Bryan/College Station,2020-09-10,23,1,136,-43,2020-09-20
N,Bryan/College Station,2020-09-11,17,-6,162,26,2020-09-20
N,Bryan/College Station,2020-09-12,17,0,132,-30,2020-09-20
N,Bryan/College Station,2020-09-13,16,-1,154,22,2020-09-20
N,Bryan/College Station,2020-09-14,11,-5,119,-35,2020-09-20
N,Bryan/College Station,2020-09-15,11,0,181,62,2020-09-20
N,Bryan/College Station,2020-09-16,10,-1,130,-51,2020-09-20
N,Bryan/College Station,2020-09-17,9,-1,131,1,2020-09-20
N,Bryan/College Station,2020-09-18,10,1,181,50,2020-09-20
N,Bryan/College Station,2020-09-19,14,4,161,-20,2020-09-20
N,Bryan/College Station,,49,35,174,13,2020-09-20
N,Bryan/College Station,,38,-11,174,13,2020-09-20
O,Austin,2020-04-12,22,,1408,,2020-09-20
O,Austin,2020-04-13,26,4,1227,-181,2020-09-20
O,Austin,2020-04-14,28,2,1427,200,2020-09-20
O,Austin,2020-04-15,30,2,1257,-170,2020-09-20
O,Austin,2020-04-16,22,-8,1379,122,2020-09-20
O,Austin,2020-04-17,36,14,1271,-108,2020-09-20
O,Austin,2020-04-18,29,-7,1369,98,2020-09-20
O,Austin,2020-04-19,25,-4,1200,-169,2020-09-20
O,Austin,2020-04-20,27,2,1188,-12,2020-09-20
O,Austin,2020-04-21,23,-4,1511,323,2020-09-20
O,Austin,2020-04-22,62,39,1150,-361,2020-09-20
O,Austin,2020-04-23,83,21,1086,-64,2020-09-20
O,Austin,2020-04-24,76,-7,1263,177,2020-09-20
O,Austin,2020-04-25,59,-17,1459,196,2020-09-20
O,Austin,2020-04-26,47,-12,1368,-91,2020-09-20
O,Austin,2020-04-27,46,-1,1125,-243,2020-09-20
O,Austin,2020-04-28,51,5,1189,64,2020-09-20
O,Austin,2020-04-29,81,30,1285,96,2020-09-20
O,Austin,2020-04-30,88,7,1259,-26,2020-09-20
O,Austin,2020-05-01,68,-20,1177,-82,2020-09-20
O,Austin,2020-05-02,47,-21,1150,-27,2020-09-20
O,Austin,2020-05-03,59,12,1063,-87,2020-09-20
O,Austin,2020-05-04,47,-12,1128,65,2020-09-20
O,Austin,2020-05-05,68,21,1282,154,2020-09-20
O,Austin,2020-05-06,93,25,1027,-255,2020-09-20
O,Austin,2020-05-07,84,-9,1069,42,2020-09-20
O,Austin,2020-05-08,82,-2,1096,27,2020-09-20
O,Austin,2020-05-09,56,-26,1049,-47,2020-09-20
O,Austin,2020-05-10,50,-6,946,-103,2020-09-20
O,Austin,2020-05-11,49,-1,1069,123,2020-09-20
O,Austin,2020-05-12,72,23,1084,15,2020-09-20
O,Austin,2020-05-13,98,26,962,-122,2020-09-20
O,Austin,2020-05-14,72,-26,1076,114,2020-09-20
O,Austin,2020-05-15,99,27,961,-115,2020-09-20
O,Austin,2020-05-16,76,-23,895,-66,2020-09-20
O,Austin,2020-05-17,7,-69,960,65,2020-09-20
O,Austin,2020-05-18,25,18,872,-88,2020-09-20
O,Austin,2020-05-19,54,29,1071,199,2020-09-20
O,Austin,2020-05-20,82,28,939,-132,2020-09-20
O,Austin,2020-05-21,56,-26,1012,73,2020-09-20
O,Austin,2020-05-22,30,-26,906,-106,2020-09-20
O,Austin,2020-05-23,103,73,880,-26,2020-09-20
O,Austin,2020-05-24,43,-60,908,28,2020-09-20
O,Austin,2020-05-25,20,-23,1114,206,2020-09-20
O,Austin,2020-05-26,35,15,1254,140,2020-09-20
O,Austin,2020-05-27,46,11,1125,-129,2020-09-20
O,Austin,2020-05-28,66,20,944,-181,2020-09-20
O,Austin,2020-05-29,93,27,886,-58,2020-09-20
O,Austin,2020-05-30,92,-1,867,-19,2020-09-20
O,Austin,2020-05-31,87,-5,986,119,2020-09-20
O,Austin,2020-06-01,89,2,965,-21,2020-09-20
O,Austin,2020-06-02,89,0,1016,51,2020-09-20
O,Austin,2020-06-03,98,9,914,-102,2020-09-20
O,Austin,2020-06-04,88,-10,838,-76,2020-09-20
O,Austin,2020-06-05,79,-9,820,-18,2020-09-20
O,Austin,2020-06-06,89,10,835,15,2020-09-20
O,Austin,2020-06-07,100,11,1029,194,2020-09-20
O,Austin,2020-06-08,87,-13,876,-153,2020-09-20
O,Austin,2020-06-09,90,3,928,52,2020-09-20
O,Austin,2020-06-10,93,3,760,-168,2020-09-20
O,Austin,2020-06-11,89,-4,734,-26,2020-09-20
O,Austin,2020-06-12,120,31,806,72,2020-09-20
O,Austin,2020-06-13,121,1,745,-61,2020-09-20
O,Austin,2020-06-14,123,2,842,97,2020-09-20
O,Austin,2020-06-15,141,18,859,17,2020-09-20
O,Austin,2020-06-16,137,-4,910,51,2020-09-20
O,Austin,2020-06-17,148,11,838,-72,2020-09-20
O,Austin,2020-06-18,164,16,786,-52,2020-09-20
O,Austin,2020-06-19,179,15,767,-19,2020-09-20
O,Austin,2020-06-20,181,2,780,13,2020-09-20
O,Austin,2020-06-21,196,15,786,6,2020-09-20
O,Austin,2020-06-22,205,9,742,-44,2020-09-20
O,Austin,2020-06-23,245,40,825,83,2020-09-20
O,Austin,2020-06-24,274,29,705,-120,2020-09-20
O,Austin,2020-06-25,288,14,662,-43,2020-09-20
O,Austin,2020-06-26,296,8,723,61,2020-09-20
O,Austin,2020-06-27,337,41,805,82,2020-09-20
O,Austin,2020-06-28,343,6,795,-10,2020-09-20
O,Austin,2020-06-29,373,30,848,53,2020-09-20
O,Austin,2020-06-30,388,15,782,-66,2020-09-20
O,Austin,2020-07-01,404,16,768,-14,2020-09-20
O,Austin,2020-07-02,426,22,646,-122,2020-09-20
O,Austin,2020-07-03,459,33,791,145,2020-09-20
O,Austin,2020-07-04,461,2,753,-38,2020-09-20
O,Austin,2020-07-05,469,8,810,57,2020-09-20
O,Austin,2020-07-06,485,16,813,3,2020-09-20
O,Austin,2020-07-07,550,65,769,-44,2020-09-20
O,Austin,2020-07-08,534,-16,693,-76,2020-09-20
O,Austin,2020-07-09,504,-30,672,-21,2020-09-20
O,Austin,2020-07-10,486,-18,651,-21,2020-09-20
O,Austin,2020-07-11,500,14,638,-13,2020-09-20
O,Austin,2020-07-12,483,-17,684,46,2020-09-20
O,Austin,2020-07-13,498,15,717,33,2020-09-20
O,Austin,2020-07-14,518,20,655,-62,2020-09-20
O,Austin,2020-07-15,530,12,609,-46,2020-09-20
O,Austin,2020-07-16,548,18,678,69,2020-09-20
O,Austin,2020-07-17,517,-31,626,-52,2020-09-20
O,Austin,2020-07-18,521,4,583,-43,2020-09-20
O,Austin,2020-07-19,522,1,540,-43,2020-09-20
O,Austin,2020-07-20,542,20,573,33,2020-09-20
O,Austin,2020-07-21,577,35,627,54,2020-09-20
O,Austin,2020-07-22,575,-2,468,-159,2020-09-20
O,Austin,2020-07-23,160,-415,531,63,2020-09-20
O,Austin,2020-07-24,302,142,540,9,2020-09-20
O,Austin,2020-07-25,429,127,627,87,2020-09-20
O,Austin,2020-07-26,515,86,563,-64,2020-09-20
O,Austin,2020-07-27,536,21,609,46,2020-09-20
O,Austin,2020-07-28,429,-107,356,-253,2020-09-20
O,Austin,2020-07-29,420,-9,353,-3,2020-09-20
O,Austin,2020-07-30,384,-36,377,24,2020-09-20
O,Austin,2020-07-31,378,-6,440,63,2020-09-20
O,Austin,2020-08-01,365,-13,441,1,2020-09-20
O,Austin,2020-08-02,368,3,382,-59,2020-09-20
O,Austin,2020-08-03,348,-20,444,62,2020-09-20
O,Austin,2020-08-04,347,-1,471,27,2020-09-20
O,Austin,2020-08-05,342,-5,457,-14,2020-09-20
O,Austin,2020-08-06,342,0,448,-9,2020-09-20
O,Austin,2020-08-07,326,-16,447,-1,2020-09-20
O,Austin,2020-08-09,297,-29,457,15,2020-09-20
O,Austin,2020-08-10,305,8,488,31,2020-09-20
O,Austin,2020-08-11,300,-5,492,4,2020-09-20
O,Austin,2020-08-12,290,-10,497,5,2020-09-20
O,Austin,2020-08-13,310,20,478,-19,2020-09-20
O,Austin,2020-08-14,295,-15,504,26,2020-09-20
O,Austin,2020-08-15,287,-8,501,-3,2020-09-20
O,Austin,2020-08-17,275,-12,459,-42,2020-09-20
O,Austin,2020-08-18,282,7,435,-24,2020-09-20
O,Austin,2020-08-19,280,-2,415,-20,2020-09-20
O,Austin,2020-08-20,249,-31,414,-1,2020-09-20
O,Austin,2020-08-21,231,-18,453,39,2020-09-20
O,Austin,2020-08-22,217,-14,437,-16,2020-09-20
O,Austin,2020-08-23,217,0,691,254,2020-09-20
O,Austin,2020-08-24,199,-18,693,2,2020-09-20
O,Austin,2020-08-25,182,-17,796,103,2020-09-20
O,Austin,2020-08-26,182,0,623,-173,2020-09-20
O,Austin,2020-08-27,172,-10,553,-70,2020-09-20
O,Austin,2020-08-28,169,-3,520,-33,2020-09-20
O,Austin,2020-08-29,161,-8,589,69,2020-09-20
O,Austin,2020-08-30,163,2,652,63,2020-09-20
O,Austin,2020-08-31,163,0,690,38,2020-09-20
O,Austin,2020-09-01,160,-3,730,40,2020-09-20
O,Austin,2020-09-02,156,-4,579,-151,2020-09-20
O,Austin,2020-09-03,138,-18,653,74,2020-09-20
O,Austin,2020-09-04,141,3,620,-33,2020-09-20
O,Austin,2020-09-05,144,3,605,-15,2020-09-20
O,Austin,2020-09-06,136,-8,610,5,2020-09-20
O,Austin,2020-09-07,139,3,689,79,2020-09-20
O,Austin,2020-09-08,173,34,676,-13,2020-09-20
O,Austin,2020-09-09,135,-38,643,-33,2020-09-20
O,Austin,2020-09-10,125,-10,553,-90,2020-09-20
O,Austin,2020-09-11,121,-4,559,6,2020-09-20
O,Austin,2020-09-12,106,-15,686,127,2020-09-20
O,Austin,2020-09-13,102,-4,606,-80,2020-09-20
O,Austin,2020-09-14,100,-2,579,-27,2020-09-20
O,Austin,2020-09-15,95,-5,612,33,2020-09-20
O,Austin,2020-09-16,94,-1,724,112,2020-09-20
O,Austin,2020-09-17,93,-1,709,-15,2020-09-20
O,Austin,2020-09-18,89,-4,691,-18,2020-09-20
O,Austin,2020-09-19,82,-7,692,1,2020-09-20
O,Austin,,302,220,504,-188,2020-09-20
O,Austin,,272,-30,504,-188,2020-09-20
P,San Antonio,2020-04-12,57,,2488,,2020-09-20
P,San Antonio,2020-04-13,57,0,2596,108,2020-09-20
P,San Antonio,2020-04-14,64,7,2493,-103,2020-09-20
P,San Antonio,2020-04-15,65,1,2425,-68,2020-09-20
P,San Antonio,2020-04-16,30,-35,2537,112,2020-09-20
P,San Antonio,2020-04-17,47,17,2032,-505,2020-09-20
P,San Antonio,2020-04-18,52,5,2159,127,2020-09-20
P,San Antonio,2020-04-19,46,-6,2260,101,2020-09-20
P,San Antonio,2020-04-20,38,-8,2214,-46,2020-09-20
P,San Antonio,2020-04-21,45,7,2350,136,2020-09-20
P,San Antonio,2020-04-22,109,64,2570,220,2020-09-20
P,San Antonio,2020-04-23,80,-29,2254,-316,2020-09-20
P,San Antonio,2020-04-24,63,-17,2061,-193,2020-09-20
P,San Antonio,2020-04-25,53,-10,2277,216,2020-09-20
P,San Antonio,2020-04-26,60,7,2283,6,2020-09-20
P,San Antonio,2020-04-27,59,-1,2222,-61,2020-09-20
P,San Antonio,2020-04-28,59,0,2210,-12,2020-09-20
P,San Antonio,2020-04-29,58,-1,2107,-103,2020-09-20
P,San Antonio,2020-04-30,53,-5,1999,-108,2020-09-20
P,San Antonio,2020-05-01,54,1,1995,-4,2020-09-20
P,San Antonio,2020-05-02,57,3,2008,13,2020-09-20
P,San Antonio,2020-05-03,61,4,2117,109,2020-09-20
P,San Antonio,2020-05-04,56,-5,2209,92,2020-09-20
P,San Antonio,2020-05-05,67,11,2064,-145,2020-09-20
P,San Antonio,2020-05-06,69,2,1941,-123,2020-09-20
P,San Antonio,2020-05-07,56,-13,1904,-37,2020-09-20
P,San Antonio,2020-05-08,68,12,1938,34,2020-09-20
P,San Antonio,2020-05-09,71,3,2096,158,2020-09-20
P,San Antonio,2020-05-10,59,-12,2008,-88,2020-09-20
P,San Antonio,2020-05-11,53,-6,2104,96,2020-09-20
P,San Antonio,2020-05-12,72,19,2187,83,2020-09-20
P,San Antonio,2020-05-13,71,-1,1907,-280,2020-09-20
P,San Antonio,2020-05-14,61,-10,1869,-38,2020-09-20
P,San Antonio,2020-05-15,65,4,1907,38,2020-09-20
P,San Antonio,2020-05-16,76,11,1889,-18,2020-09-20
P,San Antonio,2020-05-17,82,6,1898,9,2020-09-20
P,San Antonio,2020-05-18,80,-2,1648,-250,2020-09-20
P,San Antonio,2020-05-19,84,4,2048,400,2020-09-20
P,San Antonio,2020-05-20,93,9,1757,-291,2020-09-20
P,San Antonio,2020-05-21,95,2,1706,-51,2020-09-20
P,San Antonio,2020-05-22,90,-5,1670,-36,2020-09-20
P,San Antonio,2020-05-23,96,6,1545,-125,2020-09-20
P,San Antonio,2020-05-24,93,-3,1849,304,2020-09-20
P,San Antonio,2020-05-25,87,-6,1854,5,2020-09-20
P,San Antonio,2020-05-26,90,3,1837,-17,2020-09-20
P,San Antonio,2020-05-27,108,18,1810,-27,2020-09-20
P,San Antonio,2020-05-28,106,-2,1865,55,2020-09-20
P,San Antonio,2020-05-29,64,-42,1771,-94,2020-09-20
P,San Antonio,2020-05-30,98,34,1672,-99,2020-09-20
P,San Antonio,2020-05-31,90,-8,1711,39,2020-09-20
P,San Antonio,2020-06-01,105,15,1768,57,2020-09-20
P,San Antonio,2020-06-02,87,-18,1907,139,2020-09-20
P,San Antonio,2020-06-03,101,14,1614,-293,2020-09-20
P,San Antonio,2020-06-04,74,-27,1764,150,2020-09-20
P,San Antonio,2020-06-05,111,37,1704,-60,2020-09-20
P,San Antonio,2020-06-06,98,-13,1649,-55,2020-09-20
P,San Antonio,2020-06-07,94,-4,1748,99,2020-09-20
P,San Antonio,2020-06-08,99,5,1756,8,2020-09-20
P,San Antonio,2020-06-09,119,20,1810,54,2020-09-20
P,San Antonio,2020-06-10,128,9,1540,-270,2020-09-20
P,San Antonio,2020-06-11,133,5,1495,-45,2020-09-20
P,San Antonio,2020-06-12,116,-17,1572,77,2020-09-20
P,San Antonio,2020-06-13,144,28,1614,42,2020-09-20
P,San Antonio,2020-06-14,163,19,1548,-66,2020-09-20
P,San Antonio,2020-06-15,165,2,1525,-23,2020-09-20
P,San Antonio,2020-06-16,185,20,1534,9,2020-09-20
P,San Antonio,2020-06-17,233,48,1448,-86,2020-09-20
P,San Antonio,2020-06-18,227,-6,1467,19,2020-09-20
P,San Antonio,2020-06-19,279,52,1458,-9,2020-09-20
P,San Antonio,2020-06-20,334,55,1493,35,2020-09-20
P,San Antonio,2020-06-21,357,23,1571,78,2020-09-20
P,San Antonio,2020-06-22,473,116,1728,157,2020-09-20
P,San Antonio,2020-06-23,501,28,1387,-341,2020-09-20
P,San Antonio,2020-06-24,549,48,1197,-190,2020-09-20
P,San Antonio,2020-06-25,606,57,1190,-7,2020-09-20
P,San Antonio,2020-06-26,675,69,1106,-84,2020-09-20
P,San Antonio,2020-06-27,814,139,1132,26,2020-09-20
P,San Antonio,2020-06-28,778,-36,1066,-66,2020-09-20
P,San Antonio,2020-06-29,935,157,1271,205,2020-09-20
P,San Antonio,2020-06-30,1010,75,1229,-42,2020-09-20
P,San Antonio,2020-07-01,1091,81,1066,-163,2020-09-20
P,San Antonio,2020-07-02,1170,79,1297,231,2020-09-20
P,San Antonio,2020-07-03,1196,26,927,-370,2020-09-20
P,San Antonio,2020-07-04,1208,12,1008,81,2020-09-20
P,San Antonio,2020-07-05,1274,66,1025,17,2020-09-20
P,San Antonio,2020-07-06,1313,39,830,-195,2020-09-20
P,San Antonio,2020-07-07,1350,37,867,37,2020-09-20
P,San Antonio,2020-07-08,1414,64,720,-147,2020-09-20
P,San Antonio,2020-07-09,1442,28,729,9,2020-09-20
P,San Antonio,2020-07-10,1439,-3,733,4,2020-09-20
P,San Antonio,2020-07-11,1529,90,647,-86,2020-09-20
P,San Antonio,2020-07-12,1490,-39,657,10,2020-09-20
P,San Antonio,2020-07-13,1535,45,626,-31,2020-09-20
P,San Antonio,2020-07-14,1563,28,617,-9,2020-09-20
P,San Antonio,2020-07-15,1549,-14,612,-5,2020-09-20
P,San Antonio,2020-07-16,1555,6,667,55,2020-09-20
P,San Antonio,2020-07-17,1509,-46,676,9,2020-09-20
P,San Antonio,2020-07-18,1520,11,702,26,2020-09-20
P,San Antonio,2020-07-19,1432,-88,691,-11,2020-09-20
P,San Antonio,2020-07-20,1473,41,643,-48,2020-09-20
P,San Antonio,2020-07-21,1475,2,708,65,2020-09-20
P,San Antonio,2020-07-22,1432,-43,638,-70,2020-09-20
P,San Antonio,2020-07-23,619,-813,386,-252,2020-09-20
P,San Antonio,2020-07-24,908,289,713,327,2020-09-20
P,San Antonio,2020-07-25,934,26,561,-152,2020-09-20
P,San Antonio,2020-07-26,1066,132,715,154,2020-09-20
P,San Antonio,2020-07-27,1073,7,843,128,2020-09-20
P,San Antonio,2020-07-28,1187,114,813,-30,2020-09-20
P,San Antonio,2020-07-29,1157,-30,855,42,2020-09-20
P,San Antonio,2020-07-30,1106,-51,864,9,2020-09-20
P,San Antonio,2020-07-31,1075,-31,973,109,2020-09-20
P,San Antonio,2020-08-01,1089,14,1077,104,2020-09-20
P,San Antonio,2020-08-02,964,-125,1097,20,2020-09-20
P,San Antonio,2020-08-03,1012,48,1233,136,2020-09-20
P,San Antonio,2020-08-04,1089,77,1074,-159,2020-09-20
P,San Antonio,2020-08-05,1035,-54,1024,-50,2020-09-20
P,San Antonio,2020-08-06,1010,-25,1069,45,2020-09-20
P,San Antonio,2020-08-07,944,-66,1130,61,2020-09-20
P,San Antonio,2020-08-09,909,-35,988,-80,2020-09-20
P,San Antonio,2020-08-10,847,-62,1108,120,2020-09-20
P,San Antonio,2020-08-11,856,9,1011,-97,2020-09-20
P,San Antonio,2020-08-12,846,-10,983,-28,2020-09-20
P,San Antonio,2020-08-13,796,-50,964,-19,2020-09-20
P,San Antonio,2020-08-14,734,-62,964,0,2020-09-20
P,San Antonio,2020-08-15,704,-30,969,5,2020-09-20
P,San Antonio,2020-08-17,676,-28,1029,60,2020-09-20
P,San Antonio,2020-08-18,675,-1,1155,126,2020-09-20
P,San Antonio,2020-08-19,664,-11,972,-183,2020-09-20
P,San Antonio,2020-08-20,598,-66,993,21,2020-09-20
P,San Antonio,2020-08-21,598,0,1002,9,2020-09-20
P,San Antonio,2020-08-22,588,-10,952,-50,2020-09-20
P,San Antonio,2020-08-23,563,-25,1034,82,2020-09-20
P,San Antonio,2020-08-24,551,-12,1147,113,2020-09-20
P,San Antonio,2020-08-25,543,-8,1171,24,2020-09-20
P,San Antonio,2020-08-26,503,-40,1004,-167,2020-09-20
P,San Antonio,2020-08-27,496,-7,960,-44,2020-09-20
P,San Antonio,2020-08-28,486,-10,965,5,2020-09-20
P,San Antonio,2020-08-29,435,-51,1009,44,2020-09-20
P,San Antonio,2020-08-30,425,-10,1060,51,2020-09-20
P,San Antonio,2020-08-31,417,-8,1096,36,2020-09-20
P,San Antonio,2020-09-01,427,10,1133,37,2020-09-20
P,San Antonio,2020-09-02,429,2,1018,-115,2020-09-20
P,San Antonio,2020-09-03,422,-7,999,-19,2020-09-20
P,San Antonio,2020-09-04,395,-27,984,-15,2020-09-20
P,San Antonio,2020-09-05,387,-8,926,-58,2020-09-20
P,San Antonio,2020-09-06,383,-4,1003,77,2020-09-20
P,San Antonio,2020-09-07,359,-24,1151,148,2020-09-20
P,San Antonio,2020-09-08,345,-14,1139,-12,2020-09-20
P,San Antonio,2020-09-09,339,-6,1178,39,2020-09-20
P,San Antonio,2020-09-10,325,-14,997,-181,2020-09-20
P,San Antonio,2020-09-11,328,3,1002,5,2020-09-20
P,San Antonio,2020-09-12,315,-13,969,-33,2020-09-20
P,San Antonio,2020-09-13,291,-24,1126,157,2020-09-20
P,San Antonio,2020-09-14,285,-6,1178,52,2020-09-20
P,San Antonio,2020-09-15,286,1,1141,-37,2020-09-20
P,San Antonio,2020-09-16,262,-24,979,-162,2020-09-20
P,San Antonio,2020-09-17,256,-6,979,0,2020-09-20
P,San Antonio,2020-09-18,252,-4,994,15,2020-09-20
P,San Antonio,2020-09-19,253,1,1088,94,2020-09-20
P,San Antonio,,929,676,1157,69,2020-09-20
P,San Antonio,,684,-245,1157,69,2020-09-20
Q,Houston,2020-04-12,516,,4062,,2020-09-20
Q,Houston,2020-04-13,319,-197,3562,-500,2020-09-20
Q,Houston,2020-04-14,527,208,3531,-31,2020-09-20
Q,Houston,2020-04-15,584,57,3504,-27,2020-09-20
Q,Houston,2020-04-16,511,-73,3795,291,2020-09-20
Q,Houston,2020-04-17,500,-11,3938,143,2020-09-20
Q,Houston,2020-04-18,363,-137,4155,217,2020-09-20
Q,Houston,2020-04-19,535,172,3816,-339,2020-09-20
Q,Houston,2020-04-20,516,-19,3857,41,2020-09-20
Q,Houston,2020-04-21,516,0,4028,171,2020-09-20
Q,Houston,2020-04-22,505,-11,3462,-566,2020-09-20
Q,Houston,2020-04-23,501,-4,3502,40,2020-09-20
Q,Houston,2020-04-24,483,-18,4400,898,2020-09-20
Q,Houston,2020-04-25,465,-18,3722,-678,2020-09-20
Q,Houston,2020-04-26,464,-1,3724,2,2020-09-20
Q,Houston,2020-04-27,468,4,3692,-32,2020-09-20
Q,Houston,2020-04-28,485,17,4118,426,2020-09-20
Q,Houston,2020-04-29,436,-49,3640,-478,2020-09-20
Q,Houston,2020-04-30,442,6,3468,-172,2020-09-20
Q,Houston,2020-05-01,475,33,3814,346,2020-09-20
Q,Houston,2020-05-02,434,-41,3838,24,2020-09-20
Q,Houston,2020-05-03,329,-105,3828,-10,2020-09-20
Q,Houston,2020-05-04,418,89,3791,-37,2020-09-20
Q,Houston,2020-05-05,544,126,3867,76,2020-09-20
Q,Houston,2020-05-06,436,-108,3458,-409,2020-09-20
Q,Houston,2020-05-07,453,17,3361,-97,2020-09-20
Q,Houston,2020-05-08,430,-23,3140,-221,2020-09-20
Q,Houston,2020-05-09,446,16,3551,411,2020-09-20
Q,Houston,2020-05-10,446,0,3325,-226,2020-09-20
Q,Houston,2020-05-11,402,-44,3516,191,2020-09-20
Q,Houston,2020-05-12,436,34,3973,457,2020-09-20
Q,Houston,2020-05-13,435,-1,3308,-665,2020-09-20
Q,Houston,2020-05-14,411,-24,3323,15,2020-09-20
Q,Houston,2020-05-15,401,-10,3213,-110,2020-09-20
Q,Houston,2020-05-16,414,13,3339,126,2020-09-20
Q,Houston,2020-05-17,380,-34,3170,-169,2020-09-20
Q,Houston,2020-05-18,397,17,3291,121,2020-09-20
Q,Houston,2020-05-19,433,36,3189,-102,2020-09-20
Q,Houston,2020-05-20,443,10,3126,-63,2020-09-20
Q,Houston,2020-05-21,444,1,2907,-219,2020-09-20
Q,Houston,2020-05-22,406,-38,2810,-97,2020-09-20
Q,Houston,2020-05-23,387,-19,2705,-105,2020-09-20
Q,Houston,2020-05-24,407,20,2883,178,2020-09-20
Q,Houston,2020-05-25,392,-15,3249,366,2020-09-20
Q,Houston,2020-05-26,401,9,3344,95,2020-09-20
Q,Houston,2020-05-27,414,13,3011,-333,2020-09-20
Q,Houston,2020-05-28,435,21,2636,-375,2020-09-20
Q,Houston,2020-05-29,407,-28,2731,95,2020-09-20
Q,Houston,2020-05-30,460,53,2890,159,2020-09-20
Q,Houston,2020-05-31,454,-6,2659,-231,2020-09-20
Q,Houston,2020-06-01,482,28,2605,-54,2020-09-20
Q,Houston,2020-06-02,506,24,2631,26,2020-09-20
Q,Houston,2020-06-03,501,-5,2300,-331,2020-09-20
Q,Houston,2020-06-04,526,25,2343,43,2020-09-20
Q,Houston,2020-06-05,555,29,2302,-41,2020-09-20
Q,Houston,2020-06-06,522,-33,2728,426,2020-09-20
